chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr17	657516	657822	0.93	0.94	0.91	0.82	0.96	0.94	0.90	0.86	0.92	0.95	0.96	0.97	0.94	0.87	0.96	0.95	0.95	0.97	0.93	0.86	0.95	0.79	0.95	0.96	0.96	0.96	0.96	0.11	0.74	0.95	0.94	0.95	0.88	0.81	0.95	0.95	0.95	0.95	0.95
chr17	736132	736343	0.94	0.96	0.95	0.96	0.95	0.90	0.94	0.96	0.96	0.97	0.96	0.96	0.96	0.95	0.97	0.96	0.97	0.97	0.96	0.98	0.93	0.69	0.95	0.98	0.93	0.91	0.95	0.26	0.93	0.95	0.96	0.93	0.94	0.96	0.95	0.97	0.91	0.95	0.95
chr17	770178	770416	0.92	0.95	0.93	0.90	0.90	0.85	0.90	0.87	0.93	0.92	0.94	0.95	0.94	0.39	0.88	0.90	0.88	0.85	0.95	0.97	0.95	0.80	0.96	0.98	0.98	0.98	0.98	0.91	0.94	0.89	0.96	0.97	0.97	0.94	0.81	0.90	0.01	0.91	0.85
chr17	787536	787706	0.94	0.95	0.92	0.93	0.92	0.92	0.91	0.94	0.89	0.95	0.92	0.94	0.95	0.03	0.92	0.89	0.92	0.96	0.96	0.96	0.95	0.82	0.95	0.95	0.97	0.95	0.95	0.95	0.94	0.95	0.95	0.96	0.97	0.92	0.92	0.92	0.05	0.96	0.94
chr17	1435206	1435675	0.90	0.87	0.85	0.89	0.89	0.91	0.86	0.90	0.90	0.90	0.89	0.97	0.93	0.89	0.91	0.92	0.96	0.91	0.95	0.55	0.79	0.84	0.94	0.95	0.96	0.95	0.88	0.85	0.79	0.82	0.21	0.71	0.78	0.80	0.67	0.75	0.72	0.78	0.75
chr17	1620498	1620616	0.89	0.94	0.91	0.85	0.92	0.91	0.84	0.93	0.87	0.92	0.85	0.94	0.93	0.93	0.88	0.85	0.92	0.74	0.91	0.97	0.96	0.69	0.90	0.91	0.93	0.90	0.96	0.87	0.89	0.82	0.79	0.88	0.10	0.90	0.85	0.91	0.91	0.93	0.94
chr17	1620641	1620654	0.91	0.97	0.96	0.97	0.96	0.95	0.92	0.98	0.98	0.91	0.90	0.96	0.96	0.97	0.98	0.89	0.97	0.82	0.96	0.98	0.96	0.85	0.91	0.98	0.90	0.82	0.98	0.94	0.95	0.83	0.91	0.93	0.10	0.95	0.93	0.94	0.96	0.95	0.96
chr17	1745475	1745816	0.92	0.94	0.86	0.93	0.94	0.93	0.88	0.96	0.88	0.94	0.96	0.06	0.92	0.95	0.93	0.93	0.94	0.90	0.94	0.97	0.94	0.81	0.94	0.96	0.95	0.95	0.93	0.84	0.90	0.90	0.94	0.94	0.95	0.90	0.91	0.94	0.92	0.87	0.84
chr17	1945642	1945972	0.95	0.94	0.92	0.88	0.93	0.92	0.86	0.94	0.81	0.96	0.95	0.97	0.94	0.90	0.93	0.95	0.87	0.94	0.94	0.98	0.94	0.71	0.92	0.95	0.95	0.98	0.95	0.90	0.91	0.94	0.95	0.93	0.15	0.91	0.95	0.93	0.93	0.95	0.94
chr17	2300059	2300276	0.91	0.92	0.90	0.90	0.87	0.72	0.92	0.91	0.89	0.94	0.91	0.95	0.90	0.91	0.90	0.91	0.91	0.94	0.91	0.95	0.95	0.90	0.95	0.96	0.80	0.02	0.94	0.96	0.93	0.88	0.94	0.93	0.94	0.93	0.91	0.89	0.92	0.92	0.96
chr17	2328874	2329623	0.92	0.94	0.91	0.91	0.91	0.80	0.88	0.95	0.89	0.95	0.93	0.97	0.96	0.93	0.90	0.94	0.94	0.95	0.95	0.90	0.91	0.85	0.93	0.94	0.97	0.97	0.95	0.89	0.77	0.07	0.87	0.93	0.96	0.93	0.91	0.95	0.94	0.95	0.96
chr17	3604962	3605338	0.86	0.87	0.81	0.84	0.88	0.80	0.76	0.91	0.84	0.93	0.91	0.89	0.89	0.88	0.16	0.40	0.67	0.84	0.90	0.93	0.90	0.70	0.91	0.89	0.96	0.96	0.94	0.91	0.90	0.86	0.93	0.91	0.96	0.92	0.89	0.88	0.86	0.92	0.93
chr17	4109586	4109869	0.96	0.96	0.93	0.93	0.94	0.93	0.95	0.97	0.95	0.07	0.89	0.98	0.98	0.94	0.91	0.92	0.93	0.97	0.97	0.97	0.98	0.90	0.95	0.98	0.98	0.97	0.98	0.95	0.96	0.96	0.97	0.97	0.98	0.97	0.97	0.95	0.96	0.96	0.97
chr17	4160879	4160974	0.93	0.96	0.93	0.91	0.97	0.94	0.91	0.96	0.95	0.94	0.94	0.97	0.97	0.93	0.95	0.97	0.98	0.98	0.96	0.91	0.96	0.74	0.96	0.99	0.97	0.98	0.96	0.25	0.94	0.99	0.93	0.93	0.83	0.81	0.96	0.92	0.95	0.96	0.99
chr17	4170745	4170930	0.92	0.94	0.94	0.92	0.94	0.89	0.92	0.96	0.93	0.81	0.82	0.97	0.96	0.93	0.93	0.92	0.95	0.96	0.95	0.95	0.95	0.91	0.96	0.98	0.98	0.97	0.97	0.93	0.92	0.94	0.95	0.96	0.65	0.11	0.95	0.92	0.95	0.95	0.96
chr17	4550271	4550514	0.94	0.94	0.93	0.92	0.91	0.86	0.91	0.94	0.89	0.92	0.93	0.97	0.96	0.88	0.89	0.92	0.93	0.96	0.95	0.97	0.96	0.78	0.96	0.97	0.98	0.96	0.97	0.88	0.88	0.94	0.95	0.96	0.61	0.09	0.96	0.93	0.95	0.97	0.96
chr17	4550596	4551107	0.93	0.94	0.93	0.92	0.93	0.90	0.91	0.95	0.85	0.95	0.91	0.94	0.97	0.94	0.93	0.94	0.95	0.97	0.96	0.97	0.96	0.80	0.96	0.97	0.98	0.96	0.95	0.83	0.86	0.90	0.92	0.95	0.62	0.10	0.94	0.96	0.93	0.94	0.93
chr17	4607229	4607303	0.86	0.86	0.91	0.20	0.83	0.83	0.86	0.91	0.84	0.86	0.97	0.82	0.91	0.76	0.88	0.90	0.90	0.77	0.95	0.92	0.95	0.75	0.92	0.93	0.93	0.94	0.94	0.94	0.95	0.92	0.93	0.95	0.97	0.97	0.92	0.83	0.87	0.96	0.96
chr17	4810680	4810768	0.92	0.91	0.90	0.97	0.99	0.89	0.88	0.96	0.91	0.99	0.96	0.97	0.96	0.91	0.94	0.97	0.97	0.98	0.94	0.98	0.98	0.03	0.91	0.90	0.91	0.82	0.90	0.90	0.95	0.96	0.97	0.96	0.98	0.96	0.96	0.85	0.92	0.86	0.79
chr17	5361959	5362072	0.94	0.94	0.93	0.90	0.93	0.94	0.91	0.94	0.92	0.95	0.95	0.96	0.98	0.66	0.93	0.96	0.96	0.97	0.96	0.97	0.96	0.88	0.96	0.99	0.98	0.97	0.96	0.93	0.96	0.90	0.95	0.94	0.93	0.95	0.92	0.91	0.06	0.97	0.95
chr17	5430359	5431130	0.93	0.93	0.91	0.93	0.92	0.91	0.90	0.96	0.89	0.94	0.94	0.96	0.96	0.93	0.95	0.95	0.95	0.95	0.95	0.95	0.90	0.89	0.95	0.96	0.93	0.80	0.94	0.93	0.90	0.92	0.96	0.96	0.89	0.93	0.15	0.94	0.90	0.95	0.95
chr17	6248828	6249029	0.77	0.92	0.89	0.72	0.19	0.77	0.76	0.97	0.62	0.95	0.96	0.90	0.93	0.76	0.96	0.97	0.95	0.95	0.93	0.85	0.82	0.63	0.92	0.93	0.95	0.95	0.95	0.91	0.95	0.96	0.93	0.93	0.93	0.93	0.92	0.96	0.92	0.96	0.95
chr17	6571900	6572138	0.93	0.96	0.94	0.91	0.93	0.93	0.89	0.96	0.91	0.97	0.97	0.96	0.97	0.91	0.96	0.95	0.95	0.96	0.95	0.93	0.90	0.73	0.79	0.18	0.96	0.96	0.96	0.93	0.95	0.93	0.92	0.96	0.97	0.98	0.95	0.94	0.96	0.97	0.96
chr17	6872031	6872191	0.94	0.95	0.92	0.88	0.89	0.84	0.89	0.96	0.90	0.94	0.92	0.97	0.98	0.91	0.95	0.94	0.92	0.97	0.94	0.98	0.92	0.72	0.91	0.94	0.97	0.98	0.93	0.30	0.11	0.62	0.92	0.92	0.97	0.97	0.95	0.94	0.91	0.91	0.94
chr17	7172706	7173125	0.95	0.95	0.88	0.89	0.92	0.92	0.89	0.94	0.63	0.94	0.95	0.79	0.93	0.86	0.95	0.94	0.95	0.89	0.02	0.91	0.91	0.72	0.93	0.95	0.93	0.95	0.90	0.93	0.87	0.92	0.96	0.92	0.96	0.96	0.93	0.95	0.93	0.94	0.93
chr17	7455155	7455188	0.88	0.91	0.74	0.84	0.89	0.81	0.82	0.92	0.82	0.91	0.76	0.96	0.96	0.98	0.90	0.94	0.92	0.95	0.89	0.95	0.96	0.91	0.08	0.85	0.85	0.82	0.85	0.90	0.91	0.87	0.94	0.87	0.94	0.90	0.83	0.94	0.88	0.89	0.88
chr17	7896206	7896469	0.90	0.94	0.88	0.90	0.94	0.93	0.80	0.95	0.93	0.95	0.92	0.96	0.96	0.93	0.95	0.93	0.97	0.97	0.97	0.94	0.94	0.11	0.95	0.96	0.96	0.96	0.96	0.87	0.93	0.91	0.96	0.92	0.96	0.95	0.94	0.95	0.93	0.95	0.93
chr17	8074864	8074875	0.43	0.74	0.70	0.14	0.59	0.64	0.18	0.69	0.73	0.78	0.92	0.68	0.75	0.66	0.77	0.95	0.79	0.63	0.80	0.97	0.91	0.73	0.90	0.97	0.97	0.98	0.95	0.77	0.91	0.87	0.87	0.77	0.85	0.91	0.81	0.61	0.75	0.93	0.89
chr17	8306101	8306236	0.90	0.95	0.89	0.80	0.84	0.61	0.81	0.96	0.79	0.95	0.96	0.93	0.95	0.85	0.95	0.94	0.90	0.81	0.91	0.95	0.93	0.67	0.87	0.94	0.96	0.97	0.92	0.92	0.82	0.07	0.89	0.90	0.96	0.97	0.83	0.93	0.91	0.93	0.92
chr17	9219722	9219851	0.92	0.90	0.89	0.79	0.86	0.91	0.74	0.95	0.81	0.95	0.92	0.91	0.96	0.81	0.89	0.97	0.87	0.82	0.91	0.93	0.93	0.69	0.88	0.92	0.93	0.92	0.86	0.71	0.82	0.86	0.95	0.90	0.97	0.93	0.86	0.73	0.87	0.90	0.03
chr17	9251464	9251737	0.92	0.96	0.92	0.90	0.88	0.94	0.89	0.96	0.87	0.94	0.96	0.97	0.94	0.91	0.94	0.94	0.97	0.98	0.06	0.97	0.96	0.72	0.92	0.94	0.95	0.96	0.92	0.93	0.95	0.81	0.93	0.93	0.98	0.98	0.03	0.89	0.91	0.95	0.94
chr17	9445473	9445619	0.94	0.93	0.88	0.91	0.96	0.87	0.89	0.91	0.66	0.90	0.92	0.92	0.94	0.95	0.83	0.91	0.89	0.93	0.82	0.84	0.87	0.74	0.92	0.97	0.98	0.96	0.94	0.95	0.86	0.76	0.13	0.84	0.92	0.95	0.76	0.89	0.89	0.82	0.92
chr17	9562262	9562401	0.94	0.96	0.94	0.93	0.93	0.95	0.93	0.97	0.94	0.95	0.95	0.95	0.97	0.96	0.98	0.99	0.99	0.97	0.96	0.98	0.96	0.79	0.92	0.23	0.96	0.98	0.96	0.95	0.97	0.96	0.98	0.97	0.97	0.96	0.97	0.98	0.95	0.97	0.96
chr17	9755624	9755720	0.93	0.92	0.92	0.85	0.90	0.93	0.78	0.97	0.59	0.94	0.96	0.93	0.86	0.87	0.71	0.01	0.81	0.64	0.92	0.96	0.82	0.67	0.86	0.88	0.94	0.96	0.93	0.89	0.91	0.95	0.95	0.88	0.96	0.96	0.83	0.85	0.91	0.95	0.87
chr17	10291776	10291841	0.84	0.86	0.88	0.05	0.80	0.88	0.51	0.86	0.84	0.96	0.95	0.87	0.92	0.76	0.88	0.88	0.83	0.95	0.92	0.93	0.94	0.72	0.93	0.95	0.94	0.94	0.94	0.92	0.94	0.93	0.93	0.92	0.94	0.96	0.92	0.87	0.90	0.92	0.93
chr17	10631477	10632012	0.91	0.93	0.92	0.88	0.89	0.84	0.89	0.95	0.86	0.96	0.95	0.95	0.91	0.91	0.89	0.91	0.89	0.93	0.93	0.94	0.95	0.78	0.93	0.94	0.96	0.95	0.94	0.17	0.85	0.88	0.92	0.90	0.90	0.88	0.90	0.81	0.92	0.94	0.94
chr17	10667223	10667498	0.76	0.89	0.83	0.81	0.79	0.80	0.86	0.93	0.10	0.91	0.90	0.95	0.94	0.82	0.90	0.92	0.90	0.94	0.92	0.90	0.88	0.68	0.90	0.92	0.93	0.71	0.92	0.82	0.82	0.88	0.93	0.94	0.94	0.89	0.89	0.94	0.92	0.91	0.88
chr17	10907246	10907557	0.76	0.86	0.85	0.09	0.72	0.62	0.60	0.90	0.64	0.90	0.90	0.92	0.93	0.68	0.85	0.90	0.86	0.94	0.90	0.88	0.87	0.63	0.90	0.94	0.93	0.95	0.92	0.86	0.89	0.94	0.97	0.93	0.95	0.93	0.91	0.92	0.93	0.96	0.92
chr17	10907632	10907731	0.72	0.80	0.78	0.03	0.53	0.58	0.52	0.85	0.70	0.93	0.89	0.86	0.93	0.75	0.87	0.93	0.87	0.93	0.89	0.88	0.85	0.62	0.85	0.89	0.90	0.90	0.85	0.86	0.88	0.92	0.95	0.93	0.95	0.92	0.86	0.90	0.88	0.97	0.91
chr17	12644325	12644340	0.92	0.93	0.94	0.96	0.95	0.83	0.95	0.98	0.89	0.96	0.98	0.93	0.98	0.94	0.97	0.96	0.99	0.98	0.96	0.95	0.97	0.69	0.93	0.94	0.79	0.04	0.95	0.97	0.94	0.98	0.97	0.95	0.98	0.97	0.97	0.98	0.98	0.97	0.99
chr17	12998827	12999309	0.91	0.91	0.92	0.91	0.94	0.91	0.88	0.94	0.94	0.96	0.95	0.96	0.94	0.94	0.83	0.89	0.94	0.95	0.95	0.07	0.88	0.90	0.96	0.97	0.98	0.97	0.97	0.93	0.92	0.95	0.96	0.97	0.97	0.95	0.96	0.94	0.95	0.95	0.95
chr17	13046533	13046687	0.89	0.87	0.90	0.88	0.84	0.86	0.87	0.93	0.07	0.82	0.96	0.84	0.85	0.77	0.81	0.83	0.83	0.91	0.84	0.88	0.88	0.66	0.92	0.92	0.95	0.93	0.95	0.89	0.89	0.89	0.87	0.77	0.93	0.96	0.84	0.89	0.90	0.94	0.95
chr17	13582799	13583127	0.92	0.90	0.44	0.91	0.93	0.86	0.90	0.96	0.08	0.94	0.97	0.96	0.95	0.83	0.96	0.94	0.96	0.93	0.94	0.94	0.95	0.54	0.90	0.88	0.86	0.84	0.89	0.93	0.96	0.98	0.95	0.88	0.95	0.97	0.95	0.97	0.91	0.87	0.88
chr17	14047072	14047239	0.91	0.95	0.89	0.93	0.88	0.94	0.83	0.97	0.96	0.96	0.97	0.98	0.97	0.94	0.97	0.97	0.95	0.96	0.95	0.96	0.93	0.67	0.96	0.97	0.98	0.97	0.97	0.91	0.91	0.96	0.04	0.24	0.91	0.95	0.96	0.97	0.96	0.92	0.97
chr17	15146139	15146160	0.85	0.86	0.88	0.72	0.75	0.80	0.64	0.98	0.86	0.87	0.94	0.93	0.96	0.92	0.91	0.92	0.90	0.95	0.95	0.96	0.93	0.68	0.94	0.96	0.96	0.97	0.96	0.05	0.83	0.97	0.96	0.94	0.85	0.87	0.94	0.97	0.91	0.94	0.97
chr17	15221280	15221327	0.59	0.83	0.75	0.58	0.11	0.81	0.65	0.97	0.79	0.94	0.89	0.87	0.94	0.86	0.88	0.86	0.88	0.86	0.87	0.79	0.70	0.73	0.89	0.91	0.95	0.95	0.88	0.87	0.85	0.90	0.89	0.95	0.89	0.89	0.89	0.93	0.91	0.84	0.87
chr17	15247317	15247469	0.89	0.92	0.83	0.83	0.88	0.68	0.87	0.07	0.95	0.90	0.96	0.95	0.97	0.92	0.94	0.97	0.97	0.92	0.95	0.98	0.94	0.80	0.92	0.87	0.95	0.94	0.89	0.90	0.95	0.93	0.96	0.95	0.96	0.90	0.97	0.94	0.93	0.96	0.90
chr17	15338717	15338808	0.88	0.91	0.88	0.87	0.31	0.94	0.83	0.97	0.88	0.96	0.94	0.94	0.97	0.91	0.93	0.94	0.96	0.97	0.96	0.97	0.95	0.79	0.93	0.96	0.97	0.95	0.95	0.93	0.96	0.97	0.97	0.93	0.98	0.98	0.96	0.93	0.96	0.98	0.97
chr17	15964984	15965134	0.66	0.84	0.80	0.79	0.12	0.84	0.71	0.95	0.80	0.93	0.89	0.95	0.98	0.90	0.95	0.96	0.95	0.94	0.95	0.97	0.95	0.82	0.95	0.96	0.95	0.97	0.75	0.94	0.89	0.94	0.95	0.93	0.97	0.93	0.64	0.94	0.95	0.88	0.94
chr17	16033789	16034181	0.96	0.95	0.91	0.95	0.93	0.95	0.94	0.96	0.92	0.97	0.92	0.94	0.97	0.96	0.96	0.97	0.97	0.97	0.96	0.98	0.97	0.88	0.94	0.98	0.94	0.86	0.82	0.95	0.95	0.86	0.96	0.95	0.96	0.94	0.12	0.98	0.90	0.94	0.95
chr17	16078292	16078599	0.96	0.92	0.95	0.92	0.94	0.93	0.87	0.89	0.93	0.96	0.96	0.97	0.96	0.93	0.87	0.84	0.95	0.96	0.92	0.98	0.96	0.83	0.91	0.96	0.97	0.97	0.94	0.87	0.96	0.85	0.94	0.90	0.88	0.81	0.11	0.93	0.93	0.98	0.97
chr17	16404566	16404847	0.75	0.85	0.70	0.80	0.75	0.81	0.69	0.94	0.10	0.95	0.97	0.97	0.97	0.95	0.95	0.94	0.95	0.93	0.86	0.96	0.94	0.77	0.95	0.96	0.88	0.81	0.96	0.94	0.92	0.94	0.95	0.89	0.95	0.91	0.86	0.95	0.96	0.95	0.94
chr17	18297151	18297513	0.84	0.94	0.89	0.93	0.94	0.79	0.93	0.96	0.93	0.95	0.94	0.95	0.96	0.94	0.96	0.95	0.96	0.95	0.94	0.96	0.95	0.89	0.95	0.95	0.16	0.11	0.78	0.91	0.93	0.94	0.97	0.93	0.95	0.95	0.95	0.97	0.95	0.94	0.95
chr17	18975479	18975970	0.89	0.93	0.87	0.92	0.91	0.87	0.88	0.96	0.90	0.95	0.96	0.93	0.97	0.95	0.95	0.95	0.96	0.90	0.96	0.97	0.95	0.71	0.95	0.95	0.90	0.90	0.94	0.91	0.92	0.96	0.96	0.96	0.96	0.97	0.95	0.93	0.92	0.07	0.84
chr17	19301019	19301360	0.93	0.96	0.86	0.94	0.93	0.93	0.94	0.90	0.94	0.11	0.89	0.96	0.97	0.95	0.93	0.91	0.96	0.96	0.94	0.97	0.94	0.93	0.93	0.95	0.96	0.95	0.96	0.91	0.94	0.95	0.97	0.95	0.95	0.96	0.87	0.93	0.96	0.96	0.94
chr17	19923324	19923568	0.93	0.98	0.96	0.95	0.96	0.87	0.93	0.96	0.95	0.94	0.96	0.95	0.98	0.97	0.99	0.98	0.98	0.98	0.95	0.98	0.97	0.91	0.97	0.97	0.24	0.61	0.97	0.94	0.97	0.98	0.98	0.97	0.98	0.98	0.98	0.97	0.98	0.97	0.97
chr17	20698228	20698488	0.94	0.93	0.93	0.77	0.89	0.89	0.75	0.96	0.88	0.95	0.96	0.94	0.97	0.86	0.88	0.94	0.90	0.97	0.93	0.96	0.96	0.60	0.92	0.14	0.92	0.92	0.89	0.93	0.89	0.91	0.96	0.96	0.95	0.92	0.94	0.96	0.96	0.97	0.98
chr17	20775440	20775609	0.89	0.91	0.92	0.81	0.86	0.92	0.83	0.94	0.11	0.94	0.95	0.92	0.93	0.89	0.90	0.92	0.90	0.96	0.95	0.93	0.94	0.79	0.93	0.97	0.97	0.97	0.96	0.91	0.94	0.97	0.97	0.96	0.97	0.96	0.95	0.85	0.94	0.97	0.95
chr17	21087884	21088097	0.76	0.85	0.91	0.90	0.77	0.94	0.87	0.97	0.74	0.95	0.95	0.94	0.96	0.88	0.89	0.92	0.90	0.90	0.93	0.01	0.13	0.66	0.91	0.95	0.97	0.98	0.98	0.89	0.78	0.91	0.92	0.94	0.93	0.97	0.92	0.89	0.81	0.96	0.94
chr17	21208015	21208288	0.71	0.93	0.93	0.90	0.82	0.85	0.87	0.92	0.92	0.94	0.93	0.97	0.97	0.96	0.95	0.96	0.98	0.94	0.89	0.92	0.90	0.91	0.95	0.94	0.97	0.95	0.94	0.90	0.91	0.94	0.94	0.96	0.88	0.19	0.95	0.95	0.95	0.93	0.94
chr17	21256777	21256886	0.97	0.94	0.87	0.94	0.97	0.93	0.95	0.98	0.90	0.88	0.96	0.96	0.98	0.91	0.97	0.95	0.94	0.97	0.77	0.97	0.84	0.92	0.96	0.96	0.96	0.98	0.96	0.94	0.95	0.77	0.97	0.93	0.96	0.97	0.16	0.92	0.96	0.97	0.96
chr17	27600566	27600631	0.96	0.96	0.96	0.95	0.86	0.91	0.93	0.97	0.08	0.96	0.96	0.98	0.97	0.94	0.94	0.95	0.96	0.77	0.96	0.98	0.98	0.94	0.97	0.98	0.98	0.97	0.97	1.00	0.97	0.96	0.98	0.98	0.96	0.96	0.96	0.93	0.97	0.97	0.97
chr17	28199440	28199615	0.95	0.96	0.96	0.92	0.94	0.92	0.93	0.97	0.94	0.95	0.97	0.98	0.98	0.97	0.96	0.95	0.94	0.94	0.05	0.90	0.91	0.79	0.95	0.97	0.97	0.97	0.96	0.91	0.93	0.95	0.97	0.93	0.97	0.96	0.96	0.97	0.97	0.97	0.96
chr17	28729500	28729932	0.92	0.94	0.91	0.92	0.92	0.91	0.94	0.95	0.88	0.92	0.94	0.95	0.96	0.93	0.93	0.95	0.96	0.86	0.92	0.96	0.94	0.91	0.95	0.97	0.96	0.97	0.96	0.89	0.92	0.93	0.96	0.93	0.88	0.91	0.95	0.92	0.88	0.13	0.82
chr17	28854178	28854340	0.95	0.93	0.93	0.91	0.94	0.92	0.93	0.94	0.90	0.91	0.93	0.94	0.91	0.88	0.89	0.90	0.89	0.90	0.73	0.93	0.95	0.89	0.96	0.94	0.95	0.95	0.94	0.90	0.88	0.41	0.91	0.91	0.95	0.92	0.09	0.77	0.84	0.92	0.92
chr17	29109782	29109912	0.91	0.92	0.89	0.87	0.92	0.87	0.81	0.89	0.85	0.93	0.93	0.88	0.88	0.78	0.87	0.91	0.90	0.94	0.91	0.50	0.92	0.92	0.96	0.98	0.98	0.96	0.97	0.94	0.94	0.91	0.95	0.89	0.97	0.97	0.91	0.02	0.94	0.96	0.97
chr17	29374736	29374762	0.95	0.95	0.95	0.72	0.92	0.96	0.90	0.95	0.81	0.90	0.95	0.96	0.99	0.95	0.98	0.96	0.96	0.97	0.96	0.03	0.77	0.69	0.96	0.98	0.98	0.96	0.96	0.95	0.90	0.86	0.92	0.80	0.99	0.99	0.96	0.59	0.94	0.96	0.95
chr17	29426101	29426295	0.93	0.95	0.95	0.95	0.97	0.77	0.95	0.94	0.97	0.95	0.95	0.89	0.19	0.89	0.92	0.93	0.96	0.97	0.96	0.93	0.89	0.91	0.96	0.97	0.97	0.96	0.97	0.88	0.94	0.97	0.98	0.96	0.97	0.95	0.98	0.00	0.93	0.97	0.96
chr17	29709505	29709664	0.88	0.94	0.92	0.94	0.97	0.89	0.94	0.96	0.93	0.84	0.96	0.98	0.98	0.98	0.98	0.97	0.98	0.17	0.86	0.93	0.81	0.71	0.96	0.97	0.79	0.93	0.97	0.96	0.97	0.98	0.98	0.97	0.99	0.98	0.98	0.97	0.98	0.98	0.97
chr17	29715816	29715871	0.97	0.97	0.93	0.87	0.95	0.83	0.93	0.09	0.94	0.96	0.97	0.97	0.97	0.97	0.97	0.99	0.98	0.97	0.97	0.96	0.92	0.31	0.96	0.95	0.97	0.98	0.98	0.94	0.96	0.98	0.97	0.97	0.99	0.97	0.97	0.96	0.97	0.97	0.97
chr17	30085676	30086120	0.90	0.87	0.84	0.10	0.89	0.90	0.59	0.91	0.85	0.93	0.96	0.88	0.88	0.75	0.88	0.90	0.90	0.94	0.93	0.93	0.89	0.69	0.90	0.96	0.94	0.87	0.93	0.90	0.92	0.94	0.94	0.94	0.93	0.93	0.90	0.91	0.93	0.92	0.91
chr17	30810363	30810525	0.97	0.96	0.77	0.96	0.97	0.92	0.92	0.98	0.94	0.96	0.97	0.97	0.98	0.95	0.98	0.98	0.98	0.97	0.96	0.98	0.97	0.94	0.93	0.93	0.92	0.59	0.18	0.96	0.97	0.98	0.98	0.98	0.98	0.96	0.97	0.96	0.96	0.98	0.97
chr17	31322206	31322249	0.95	0.96	0.79	0.94	0.96	0.95	0.94	0.95	0.91	0.90	0.97	0.96	0.98	0.98	0.98	0.97	0.98	0.98	0.97	0.97	0.95	0.82	0.17	0.15	0.94	0.93	0.83	0.95	0.94	0.97	0.98	0.95	0.97	0.97	0.98	0.99	0.98	0.97	0.97
chr17	32964818	32964896	0.95	0.93	0.94	0.85	0.85	0.91	0.80	0.95	0.76	0.96	0.97	0.95	0.98	0.97	0.97	0.97	0.95	0.97	0.05	0.97	0.96	0.71	0.93	0.95	0.96	0.97	0.95	0.95	0.95	0.96	0.98	0.95	0.95	0.97	0.96	0.98	0.98	0.97	0.96
chr17	34655664	34655688	0.90	0.90	0.81	0.62	0.83	0.93	0.64	0.88	0.84	0.97	0.97	0.95	0.96	0.84	0.89	0.59	0.07	0.97	0.97	0.80	0.93	0.79	0.95	0.98	0.97	0.97	0.95	0.77	0.85	0.93	0.96	0.86	0.97	0.98	0.95	0.99	0.93	0.93	0.95
chr17	34890431	34890665	0.86	0.87	0.85	0.69	0.83	0.79	0.69	0.88	0.63	0.93	0.97	0.85	0.84	0.74	0.04	0.46	0.86	0.92	0.86	0.86	0.78	0.70	0.85	0.92	0.95	0.96	0.87	0.78	0.82	0.84	0.85	0.85	0.94	0.96	0.84	0.82	0.84	0.79	0.83
chr17	35092017	35092421	0.85	0.84	0.81	0.77	0.86	0.82	0.81	0.90	0.84	0.86	0.89	0.94	0.08	0.67	0.69	0.67	0.87	0.90	0.95	0.81	0.88	0.72	0.95	0.98	0.96	0.94	0.93	0.86	0.89	0.87	0.85	0.85	0.92	0.92	0.90	0.91	0.75	0.91	0.84
chr17	35951487	35951663	0.84	0.91	0.88	0.10	0.82	0.85	0.62	0.91	0.85	0.94	0.94	0.96	0.95	0.86	0.90	0.91	0.91	0.93	0.95	0.94	0.91	0.72	0.94	0.95	0.94	0.95	0.92	0.90	0.90	0.94	0.95	0.94	0.95	0.96	0.92	0.93	0.92	0.91	0.90
chr17	37054627	37054785	0.97	0.96	0.95	0.95	0.94	0.90	0.94	0.97	0.92	0.94	0.97	0.97	0.96	0.95	0.61	0.21	0.05	0.96	0.94	0.97	0.96	0.89	0.96	0.98	0.97	0.92	0.97	0.95	0.94	0.95	0.97	0.97	0.97	0.95	0.97	0.94	0.97	0.97	0.97
chr17	37188356	37188706	0.95	0.96	0.96	0.94	0.95	0.92	0.94	0.98	0.94	0.96	0.96	0.97	0.97	0.96	0.93	0.93	0.97	0.98	0.95	0.97	0.96	0.87	0.96	0.97	0.97	0.97	0.97	0.68	0.93	0.93	0.59	0.95	0.17	0.91	0.94	0.94	0.94	0.95	0.96
chr17	37282808	37282953	0.93	0.87	0.95	0.87	0.96	0.94	0.88	0.95	0.90	0.97	0.95	0.96	0.93	0.89	0.88	0.91	0.94	0.83	0.93	0.96	0.96	0.71	0.95	0.96	0.97	0.98	0.97	0.87	0.95	0.70	0.96	0.96	0.96	0.97	0.04	0.97	0.83	0.97	0.98
