acc,chr,pos
cg04286195,chr16,88099702
cg06969933,chr16,88099740
cg05762553,chr16,88099722
cg22786486,chr22,20073528
cg16929427,chr6,1578078
cg00134190,chr6,1578113
cg27089559,chr6,1578093
cg26431815,chr8,668053
cg02612270,chr16,1015103
cg24586870,chr2,233198590
cg04649852,chr16,29229650
cg03383886,chr7,156336617
cg13599131,chr10,133796523
cg27353308,chr10,133796559
cg02835981,chr10,133796494
cg21762589,chr10,133796476
cg26906629,chr11,68564367
cg00357546,chr10,135032154
cg25408237,chr1,9656984
cg07897659,chr22,50316901
cg24640577,chr1,246939216
cg06826710,chr1,246939249
cg23430295,chr7,140732738
cg05828992,chr7,140732689
cg02152290,chr7,551601
cg15640993,chr10,132031306
cg11827743,chr8,75860619
cg27026390,chr8,75860628
cg14245471,chr2,10567843
cg19081571,chr1,1190137
cg17469240,chr1,1190096
cg01176141,chr11,70023032
cg13089599,chr11,70023060
cg22004774,chr6,137495354
cg14553824,chr6,137495383
cg24008893,chr2,39627269
cg11276053,chr19,46307734
cg26070281,chr14,21560028
cg10464529,chr16,58030730
cg00454856,chr16,58030811
cg25899954,chr18,8660164
cg09227533,chr4,186945339
cg00313498,chr4,7787944
cg27567206,chr4,7787983
cg10099518,chr4,7787960
cg17257554,chr2,242004824
cg00313498,chr4,7787944
cg27567206,chr4,7787983
cg10099518,chr4,7787960
cg02359773,chr19,46307846
cg13513411,chr19,4676202
cg19016273,chr7,3948024
cg11985341,chr11,129722477
cg27223646,chr11,129722512
cg25637473,chr15,62537960
cg23066057,chr15,62537934
cg06136125,chr15,62537916
cg27459530,chr16,87744906
cg08734237,chr16,87744948
cg02924834,chr16,87744876
cg00313498,chr4,7787944
cg27567206,chr4,7787983
cg10099518,chr4,7787960
cg24630516,chr11,75852389
cg05343689,chr11,75852437
cg07783183,chr11,75852355
cg11985341,chr11,129722477
cg27223646,chr11,129722512
cg25931138,chr3,195709698
cg12923728,chr3,195709715
cg01813877,chr14,103369717
cg01125214,chr2,236888769
cg25637473,chr15,62537960
cg23066057,chr15,62537934
cg06136125,chr15,62537916
cg22782070,chr13,114085586
cg26994283,chr5,177964757
cg02654411,chr16,1652552
cg24425531,chr1,15372951
cg07979388,chr4,169573255
cg26673975,chr16,66420974
cg02952918,chr12,120173011
cg14578247,chr12,120173057
cg01602345,chr1,3277525
cg21167817,chr1,3277557
cg02453348,chr11,3638458
cg14166625,chr11,3638448
cg10933428,chr2,129103164
cg00102512,chr2,129103162
cg27459530,chr16,87744906
cg08734237,chr16,87744948
cg24868883,chr19,45648302
cg15893929,chr17,3755190
cg02746684,chr3,197347276
cg00133223,chr3,197347256
cg26124466,chr3,197347235
cg17274072,chr15,90904227
cg20985897,chr7,157778531
cg13786513,chr19,45648562
cg23716449,chr8,21608280
cg15997512,chr8,21608254
cg00171166,chr20,35444275
cg08552167,chr10,134560109
cg14280283,chr9,139903861
cg02381965,chr2,3418480
cg24929896,chr2,3418530
cg16755475,chr16,4802990
cg11920453,chr4,1411820
cg15147841,chr19,46033285
cg12554051,chr12,665863
cg24984147,chr12,665887
cg01179055,chr12,665829
cg03445173,chr2,17998337
cg06880930,chr16,57147300
cg07521668,chr11,63799381
cg02235041,chr8,144676053
cg10427811,chr5,79647590
cg02118390,chr6,167051744
cg02655824,chr6,167051714
cg25296804,chr6,167051781
cg10924857,chr17,20013829
cg18365383,chr7,33725819
cg24526056,chr5,156479556
cg08209184,chr20,35444560
cg00734813,chr20,35444512
cg21970473,chr20,35444558
cg09927251,chr2,1886105
cg01743020,chr2,1886086
cg17162031,chr2,1886127
cg04216051,chr2,240172612
cg20415945,chr2,240172645
cg11707310,chr1,2537719
cg21929781,chr1,2537748
cg01362762,chr13,114805400
cg20149898,chr13,22553760
cg25154059,chr13,22553731
cg19358202,chr1,41486102
cg26071556,chr7,1093854
cg11116288,chr7,1093880
cg13320257,chr7,1093903
cg18579761,chr4,83323585
cg21784143,chr17,20460588
cg05058886,chr17,20460627
cg01071314,chr1,3277623
cg03347739,chr6,53787668
cg18993641,chr14,106109496
cg11753771,chr1,214638070
cg03239335,chr2,3418641
cg04893833,chr20,32436391
cg15707332,chr20,32436359
cg09692355,chr16,1677047
cg23716449,chr8,21608280
cg15997512,chr8,21608254
cg03427577,chr2,61809639
cg16481556,chr8,2196764
cg03269045,chr2,26680478
cg19846609,chr11,124999394
cg19727491,chr7,4265548
cg19854900,chr7,4265529
cg12449716,chr10,134561116
cg09757588,chr2,1418028
cg23136645,chr2,1418073
cg27378591,chr2,241697024
cg13175786,chr1,3159615
cg13867039,chr1,3159645
cg27315348,chr3,184042708
cg12023686,chr3,184042675
cg22808692,chr7,6193786
cg23674202,chr17,80541549
cg16996571,chr14,91691129
cg19873420,chr14,91691179
cg24352934,chr17,1053717
cg09596260,chr16,50338380
cg13411923,chr12,122396677
cg15417875,chr12,122396687
cg13411923,chr12,122396677
cg15417875,chr12,122396687
cg09860804,chr12,122396633
cg10369955,chr12,132865474
cg24630516,chr11,75852389
cg07783183,chr11,75852355
cg09557149,chr4,183816164
cg00350519,chr1,53905742
cg16038181,chr1,53905714
cg00612828,chr4,183815971
cg07927953,chr10,134559696
cg19412478,chr22,26883640
cg11761622,chr6,25726956
cg07077277,chr6,25726912
cg25090472,chr6,25726953
cg10093738,chr6,25726947
cg04539057,chr11,1031985
cg02071579,chr16,88550450
cg09768859,chr10,134572388
cg17994840,chr10,134572417
cg06732450,chr10,134572361
cg03887092,chr6,1080885
cg10592494,chr7,97935764
cg15211734,chr7,97935756
cg23270726,chr11,1033157
cg13980446,chr13,114312327
cg06018666,chr4,10079364
cg27156649,chr16,30567019
cg12818656,chr11,1031856
cg24337215,chr1,155881944
cg06379876,chr1,41220106
cg24002071,chr1,2519920
cg26224791,chr5,1320734
cg04741516,chr14,99786208
cg10800989,chr14,99786193
cg10538275,chr14,99786226
cg07478335,chr11,119044743
cg22397625,chr11,119044725
cg22335368,chr11,119044774
cg09768859,chr10,134572388
cg17994840,chr10,134572417
cg19463982,chr17,48614436
cg10533694,chr14,105181370
cg03405781,chr2,103095638
cg15457037,chr20,62562848
cg22481448,chr1,27480668
cg03246584,chr10,134663467
cg03775163,chr13,114074693
cg25310447,chr21,46957444
cg05881566,chr11,61522765
cg06137032,chr11,61522807
cg07486017,chr11,61522799
cg11060910,chr11,61522775
cg11314274,chr3,132004064
cg05881566,chr11,61522765
cg06137032,chr11,61522807
cg07486017,chr11,61522799
cg11060910,chr11,61522775
cg11179625,chr11,61522741
cg10095533,chr16,88565080
cg21664614,chr13,111277611
cg00674415,chr16,1859330
cg26605046,chr4,2439731
cg27491224,chr4,2439740
cg18415485,chr19,3546364
cg26515162,chr1,27480594
cg05934127,chr19,53229096
cg07049352,chr17,80654335
cg12598767,chr11,72465959
cg25052374,chr17,76991253
cg17838182,chr17,76991208
cg05655953,chr10,123810032
cg05881566,chr11,61522765
cg06137032,chr11,61522807
cg07486017,chr11,61522799
cg11060910,chr11,61522775
cg11179625,chr11,61522741
cg13494954,chr9,97369791
cg02898500,chr13,113826554
cg05372365,chr2,74687608
cg16559361,chr16,88543440
cg26884787,chr16,88543447
cg18232828,chr1,10846092
cg23911097,chr17,76991378
cg07213482,chr4,89660237
cg23783444,chr7,1130284
cg15153684,chr2,10686963
cg13851334,chr2,10686975
cg09597710,chr7,1121124
cg14487665,chr9,140408634
cg03935783,chr1,1161069
cg08478121,chr16,88545571
cg16756854,chr11,66116455
cg17431922,chr1,19599516
cg00902147,chr17,76993394
cg22687077,chr17,76993374
cg05357660,chr6,105750581
cg05881566,chr11,61522765
cg06137032,chr11,61522807
cg07486017,chr11,61522799
cg11060910,chr11,61522775
cg22518433,chr19,49253931
cg12026967,chr18,19780728
cg04571418,chr2,10723504
cg08542308,chr17,34893748
cg00077898,chr6,1081144
cg05544715,chr2,1426301
cg14717656,chr17,80653407
cg02146941,chr11,68522449
cg24090529,chr7,97844910
cg23265009,chr7,97844947
cg14050824,chr9,140683797
cg17583844,chr8,11519208
cg03975306,chr8,11519192
cg24894531,chr3,137717665
cg06932713,chr17,910196
cg11803803,chr1,28775373
cg10799668,chr10,131631816
cg23391090,chr10,131631850
cg19790877,chr17,77948884
cg03594801,chr17,77948865
cg24297451,chr11,19453448
cg26261873,chr3,72460688
cg04387175,chr16,88568629
cg26987690,chr7,907797
cg14646111,chr20,18489660
cg18130622,chr3,134124275
cg14070204,chr3,134124226
cg05242494,chr16,88575349
cg25052374,chr17,76991253
cg17838182,chr17,76991208
cg25793425,chr19,6007842
cg05347334,chr4,2439397
cg26149658,chr4,2439423
cg19277672,chr7,156458747
cg26624794,chr5,172332685
cg01268367,chr21,39046423
cg10592494,chr7,97935764
cg15211734,chr7,97935756
cg09328356,chr16,29913162
cg12301921,chr5,1122879
cg07347645,chr20,58507171
cg13975228,chr11,77708246
cg23008136,chr2,55743936
cg26641275,chr2,239971554
cg07344990,chr16,625906
cg19515081,chr14,105268492
cg19591902,chr4,77653343
cg07162210,chr6,15391271
cg02919368,chr7,143012
cg06601579,chr7,142966
cg10788213,chr22,45719176
cg24874524,chr2,27373088
cg14949065,chr2,27373128
cg06746318,chr7,101755186
cg27239168,chr16,58192136
cg27238852,chr16,58192174
cg01515732,chr14,76012927
cg13738571,chr14,76012941
cg02775417,chr19,643457
cg04815835,chr11,64522197
cg17876831,chr17,18918410
cg26923629,chr16,4799203
cg18537476,chr1,229252112
cg26251854,chr1,229252074
cg02517473,chr2,106927320
cg27402782,chr11,65296794
cg07795168,chr5,180028818
cg27198013,chr17,17714293
cg23665668,chr17,38245507
cg23526824,chr17,38245542
cg18537476,chr1,229252112
cg26251854,chr1,229252074
cg19222405,chr19,1826867
cg27239168,chr16,58192136
cg27238852,chr16,58192174
cg03479204,chr13,114193155
cg21561701,chr13,114193150
cg06328338,chr16,1511419
cg09541794,chr8,144872852
cg02227036,chr16,50425329
cg01986767,chr16,50425351
cg06480482,chr16,29265720
cg26555052,chr5,180028767
cg07619683,chr6,152126080
cg07189962,chr6,152126092
cg25495024,chr17,9189607
cg13972986,chr7,4857070
cg24419436,chr19,4446031
cg06656553,chr16,89960601
cg10185853,chr2,241581630
cg17676132,chr11,63886204
cg18093064,chr11,63886229
cg16326123,chr2,240015886
cg27369096,chr5,2169769
cg26943056,chr5,2169815
cg07213685,chr5,2169729
cg11316510,chr17,38510570
cg12190841,chr17,38510610
cg13675721,chr7,140227273
cg11609668,chr11,117075078
cg09015921,chr17,17714347
cg16514513,chr17,48263159
cg11993636,chr17,48263198
cg25735490,chr17,48263204
cg11615029,chr17,48263189
cg05480169,chr10,135067408
cg04738220,chr19,16466617
cg11013793,chr19,16466636
cg03383886,chr7,156336617
cg21592241,chr11,2735126
cg18703066,chr2,105363536
cg13909661,chr12,26386833
cg16188537,chr12,109704190
cg21839504,chr7,156337168
cg18195333,chr7,156337209
cg14528751,chr9,91144074
cg12587618,chr11,1979879
cg25670583,chr4,715865
cg25712567,chr4,715872
cg22747480,chr10,1166867
cg17702388,chr19,16466480
cg17738010,chr2,3452437
cg00548824,chr2,3452407
cg23079012,chr2,8343710
cg06982473,chr11,63676611
cg14245471,chr2,10567843
cg18641463,chr7,2144579
cg07993468,chr7,73389632
cg12548057,chr7,73389660
cg00319661,chr5,2632178
cg09234454,chr1,94560697
cg24874524,chr2,27373088
cg14949065,chr2,27373128
cg06947694,chr7,5389271
cg21818807,chr17,78894477
cg00738309,chr13,114748624
cg24926364,chr13,114748575
cg23696432,chr19,45150725
cg16514513,chr17,48263159
cg11993636,chr17,48263198
cg25735490,chr17,48263204
cg11615029,chr17,48263189
cg00439089,chr17,48263150
cg21602882,chr8,140937410
cg10827460,chr1,879375
cg15742605,chr1,879383
cg09756115,chr1,879415
cg13042918,chr4,119948542
cg09757859,chr4,119948505
cg06360976,chr2,3452543
cg11642891,chr2,3452563
cg21299491,chr1,3057366
cg17575314,chr10,71142526
cg16832975,chr10,134593532
cg19895894,chr10,134593496
cg05258294,chr16,2049878
cg16516712,chr11,70557445
cg23055735,chr11,70557464
cg22812030,chr14,104646121
cg18287067,chr14,104646135
cg00364339,chr3,126440043
cg00634652,chr13,112166963
cg24402975,chr19,1009732
cg02922913,chr19,1009764
cg11740348,chr10,134420208
cg07249433,chr10,134420183
cg04510420,chr16,88102758
cg10581012,chr11,110384827
cg06360976,chr2,3452543
cg11642891,chr2,3452563
cg19087171,chr1,234819745
cg16465882,chr12,113633320
cg02227036,chr16,50425329
cg01986767,chr16,50425351
cg07205796,chr16,1187722
cg07727358,chr4,1008738
cg23558764,chr8,30635400
cg07993468,chr7,73389632
cg12548057,chr7,73389660
cg12090001,chr12,52761221
cg04551619,chr1,10692799
cg07611351,chr3,9258512
cg21663666,chr2,232220549
cg22374586,chr2,232220566
cg13459217,chr1,205326437
cg24402975,chr19,1009732
cg02922913,chr19,1009764
cg18592195,chr1,227963171
cg19547972,chr7,73389575
cg14053001,chr2,24338244
cg07175255,chr10,131218009
cg27104778,chr2,237542706
cg20722637,chr2,237542662
cg07619683,chr6,152126080
cg07189962,chr6,152126092
cg26872907,chr6,161796854
cg22505006,chr1,154981829
cg06768361,chr12,117480333
cg15348679,chr21,45626491
cg25574765,chr11,70211531
cg24011073,chr2,11917787
cg27091865,chr2,3826610
cg12911732,chr1,50744322
cg10244976,chr16,1014818
cg18121066,chr17,80794274
cg13401893,chr6,30039432
cg15619820,chr1,3133763
cg23792485,chr20,42984453
cg26709988,chr16,84860918
cg16953816,chr12,123349952
cg05825244,chr20,2730488
cg03238075,chr17,21113363
cg16871561,chr12,98986887
cg24441810,chr2,120436039
cg24068006,chr10,466825
cg12368188,chr15,67326082
cg01263942,chr10,695859
cg23244761,chr6,161796850
cg10768932,chr1,198590738
cg02123534,chr7,965485
cg10130374,chr13,111935412
cg12754495,chr3,151102703
cg16182447,chr11,69264617
cg09787504,chr10,3283887
cg02582848,chr1,224075899
cg02380585,chr17,33776683
cg06935361,chr13,32964454
cg14565903,chr19,14260591
cg02159489,chr17,79459563
cg26212328,chr12,46767665
cg06430465,chr16,1014935
cg24145118,chr10,2777041
cg01782486,chr1,154986512
cg27592331,chr18,19756582
cg14088921,chr8,98944936
cg12422199,chr3,101284166
cg17965712,chr5,2757802
cg19628988,chr5,139040928
cg03634833,chr7,965534
cg13058457,chr15,38422160
cg19351954,chr7,156259207
cg04855216,chr5,118609467
cg20100745,chr8,134307728
cg02606840,chr2,99280930
cg14477767,chr4,170195438
cg14255824,chr9,71795999
cg13488570,chr1,2222253
cg18476766,chr2,240529742
cg07545925,chr11,118214927
cg16429499,chr16,3597151
cg04329870,chr2,87048747
cg17459215,chr2,66298242
cg07778290,chr12,6325048
cg23238315,chr7,156259194
cg04416414,chr19,14260587
cg18857618,chr2,87048489
cg08257257,chr11,68517804
cg18023065,chr11,94278603
cg17479280,chr1,156466088
cg00584840,chr3,112903054
cg26937434,chr16,21245151
cg24345747,chr2,87015813
cg16672562,chr19,46801672
cg11697440,chr1,19280186
cg09305503,chr17,9088206
cg00705730,chr2,106438120
cg07973162,chr4,69435250
cg00058449,chr6,31867956
cg05959989,chr11,68517164
cg04737131,chr7,27142708
cg08691577,chr5,14668489
cg10471574,chr17,70120318
cg22797031,chr1,170630070
cg02326806,chr15,96887461
cg26986871,chr12,10545083
cg26915343,chr2,18902839
cg11348106,chr17,75208807
cg19236493,chr17,46629596
cg09043941,chr10,6297748
cg18637238,chr12,10543073
cg07385694,chr12,132900464
cg09636715,chr7,27217057
cg16204205,chr18,19753432
cg05044173,chr12,6898500
cg08599635,chr16,78496508
cg00810292,chr13,75900518
cg25174412,chr12,105803653
cg11067179,chr11,66083541
cg18450582,chr7,95546539
cg03339817,chr2,128458281
cg04757389,chr19,5250655
cg18303397,chr3,129160135
cg22840361,chr15,96887919
cg00910015,chr2,3826621
cg24716664,chr11,1006121
cg06419846,chr11,66083697
cg21049501,chr17,70120411
cg17830515,chr7,1151900
cg14676272,chr8,49836160
cg05496363,chr11,66083766
cg25817701,chr7,2140143
cg05613718,chr7,38355100
cg16034991,chr19,52146598
cg05131696,chr12,31499320
cg16406892,chr12,115118777
cg07646467,chr10,130844899
cg13512987,chr12,6898785
cg02227188,chr12,54396354
cg00952054,chr1,9437047
cg03318654,chr2,87034200
cg15689969,chr5,14374397
cg23905789,chr6,32549935
cg00366435,chr12,6896105
cg26313247,chr6,28493113
cg19935471,chr8,99048265
cg02770835,chr1,226303486
cg02548132,chr8,6420242
cg08418872,chr12,6442954
cg15732840,chr2,63274615
cg16810279,chr17,76254129
cg02202923,chr10,135040250
cg12883629,chr6,25042497
cg10047173,chr12,14996587
cg18186081,chr5,121669039
cg14009561,chr12,6443045
cg25407979,chr1,204256846
cg24314564,chr3,188668940
cg09654116,chr7,158816213
cg01433297,chr20,4151816
cg18174654,chr2,87019612
cg12313892,chr15,70169052
cg12744859,chr17,46669492
cg20921890,chr18,19753208
cg08506127,chr2,87018958
cg13706784,chr16,1014975
cg27317046,chr14,74968209
cg12058385,chr2,144448686
cg08241939,chr1,204700816
cg17939040,chr17,35503956
cg23882186,chr2,99065421
cg01738022,chr16,4012936
cg10002860,chr11,1482176
cg26146569,chr15,31637592
cg03603062,chr7,95224434
cg22943986,chr7,27142700
cg11212451,chr5,173198508
cg02058628,chr1,2164542
cg24888257,chr6,31785597
cg06270401,chr12,4699085
cg03274456,chr11,62273116
cg04354393,chr17,33775963
cg09682051,chr11,128813008
cg09318840,chr2,87018944
cg10393811,chr2,176983927
cg05617307,chr10,121413182
cg11408395,chr15,101585711
cg22212560,chr11,65175482
cg07734975,chr11,9780844
cg16814680,chr8,91681699
cg00025439,chr16,87856450
cg21091766,chr5,176898673
cg27345924,chr5,2727758
cg00754552,chr19,50848461
cg17094363,chr1,1065864
cg12297231,chr1,31531229
cg09505233,chr10,133810087
cg04105511,chr12,54409207
cg26681770,chr20,56247302
cg16454852,chr16,4007819
cg18835815,chr8,54757048
cg07080653,chr4,54374249
cg23216101,chr1,91570212
cg13533061,chr17,74712429
cg13785123,chr1,8931135
cg07532183,chr8,120684968
cg13668207,chr12,65904452
cg08437576,chr15,69613382
cg00804179,chr3,13083974
cg09245302,chr17,80294560
cg17504394,chr17,70339295
cg18782488,chr7,134677557
cg23249922,chr10,134231549
cg24602704,chr15,25951163
cg19455189,chr2,231742734
cg04264633,chr20,17540561
cg04858164,chr15,57324333
cg13453904,chr10,133484610
cg16214653,chr15,100048500
cg14085952,chr9,139496844
cg06449334,chr20,17593441
cg24169669,chr14,38092080
cg07993350,chr4,15937298
cg16049391,chr15,83954395
cg06736000,chr2,242875903
cg05618401,chr7,135433760
cg11531557,chr8,28919234
cg07016730,chr22,50912306
cg01476222,chr11,36522143
cg23669081,chr17,46685353
cg03119829,chr1,64170964
cg04115185,chr5,2279124
cg12673499,chr10,104412063
cg21488876,chr19,5250376
cg04963424,chr12,58013645
cg11323985,chr8,18541497
cg12603453,chr6,151694679
cg06200244,chr2,12862337
cg21684845,chr18,19755501
cg11525052,chr11,2321955
cg24854181,chr5,6823241
cg05152479,chr12,109246508
cg17343167,chr5,177542603
cg14653284,chr2,11679879
cg11733272,chr3,46940439
cg18391209,chr1,223747670
cg24037651,chr8,143449800
cg20737812,chr15,86336631
cg22588546,chr17,8382941
cg07355507,chr6,16804166
cg10837404,chr5,112356289
cg12235073,chr10,6270423
cg11301670,chr6,167363345
cg17311865,chr14,22975521
cg08717751,chr13,37881008
cg17818435,chr12,53497138
cg08839808,chr6,156983304
cg26540315,chr11,69264657
cg19404444,chr1,2164602
cg10186131,chr15,96887560
cg10861897,chr8,49835988
cg16235995,chr14,32797149
cg17976229,chr11,5653336
cg01693138,chr15,38422378
cg07314988,chr11,289774
cg26019295,chr12,54409212
cg16914674,chr15,90349662
cg08672140,chr5,77845045
cg09315878,chr1,1152580
cg04228042,chr12,14996527
cg01342196,chr1,158979538
cg14011789,chr17,75452044
cg02902412,chr18,77087900
cg03070236,chr16,4012997
cg13587802,chr12,122712381
cg01244015,chr2,225266843
cg27178401,chr16,10652711
cg11070172,chr14,23586812
cg17851021,chr5,1097374
cg16394018,chr11,14927549
cg17774559,chr5,1879698
cg06411879,chr10,21456039
cg20908789,chr8,11551964
cg26827987,chr16,86232457
cg26852894,chr4,11157341
cg04422741,chr3,151102836
cg05369623,chr6,148689065
cg09674469,chr1,247803688
cg17266282,chr6,112294532
cg15751452,chr9,129372974
cg07992457,chr17,71744924
cg26848442,chr18,67624264
cg16736889,chr16,20421627
cg10297617,chr14,91610405
cg10792302,chr12,54376019
cg14182690,chr1,25290947
cg06966660,chr10,123923066
cg15661753,chr12,49627010
cg25598890,chr12,117501447
cg00590260,chr10,530805
cg14058851,chr6,15505949
cg12924936,chr5,2279098
cg05840533,chr20,31755943
cg08769189,chr15,55562403
cg16295461,chr4,154058383
cg02670123,chr2,173330395
cg13414750,chr3,53782863
cg04439862,chr4,27024486
cg00753248,chr15,96891777
cg06864895,chr12,46767683
cg12058875,chr2,145770038
cg08132711,chr4,15964743
cg21648425,chr2,87019192
cg24776343,chr13,24189786
