acc,chr,pos
cg23270726,chr11,1033157
cg13980446,chr13,113658012
cg06018666,chr4,10077740
cg27156649,chr16,30555698
cg12818656,chr11,1031856
cg24337215,chr1,155912153
cg06379876,chr1,40754434
cg24002071,chr1,2588481
cg26224791,chr5,1320619
cg04741516,chr14,99319871
cg10800989,chr14,99319856
cg10538275,chr14,99319889
cg07478335,chr11,119174034
cg22397625,chr11,119174016
cg22335368,chr11,119174065
cg09768859,chr10,132758884
cg17994840,chr10,132758913
cg19463982,chr17,50537075
cg10533694,chr14,104715033
cg03405781,chr2,102479179
cg15457037,chr20,63931495
cg22481448,chr1,27154177
cg03246584,chr10,132849963
cg03775163,chr13,113420378
cg25310447,chr21,45537530
cg05881566,chr11,61755293
cg06137032,chr11,61755335
cg07486017,chr11,61755327
cg11060910,chr11,61755303
cg11314274,chr3,132285220
cg05881566,chr11,61755293
cg06137032,chr11,61755335
cg07486017,chr11,61755327
cg11060910,chr11,61755303
cg11179625,chr11,61755269
cg10095533,chr16,88498672
cg21664614,chr13,110625264
cg00674415,chr16,1809329
cg26605046,chr4,2438004
cg27491224,chr4,2438013
cg18415485,chr19,3546366
cg26515162,chr1,27154103
cg05934127,chr19,52725843
cg07049352,chr17,82696459
cg12598767,chr11,72754914
cg25052374,chr17,78995171
cg17838182,chr17,78995126
cg05655953,chr10,122050517
cg05881566,chr11,61755293
cg06137032,chr11,61755335
cg07486017,chr11,61755327
cg11060910,chr11,61755303
cg11179625,chr11,61755269
cg13494954,chr9,94607509
cg02898500,chr13,113172240
cg05372365,chr2,74460481
cg16559361,chr16,88477032
cg26884787,chr16,88477039
cg18232828,chr1,10786035
cg23911097,chr17,78995296
cg07213482,chr4,88739086
cg23783444,chr7,1090648
cg15153684,chr2,10546837
cg13851334,chr2,10546849
cg09597710,chr7,1081488
cg14487665,chr9,137514182
cg03935783,chr1,1225689
cg08478121,chr16,88479163
cg16756854,chr11,66348984
cg17431922,chr1,19273022
cg00902147,chr17,78997312
cg22687077,chr17,78997292
cg05357660,chr6,105302706
cg05881566,chr11,61755293
cg06137032,chr11,61755335
cg07486017,chr11,61755327
cg11060910,chr11,61755303
cg22518433,chr19,48750674
cg12026967,chr18,22200765
cg04571418,chr2,10583378
cg08542308,chr17,36537899
cg00077898,chr6,1080909
cg05544715,chr2,1422529
cg14717656,chr17,82695531
cg02146941,chr11,68754981
cg24090529,chr7,98215598
cg23265009,chr7,98215635
cg14050824,chr9,137789345
cg17583844,chr8,11661699
cg03975306,chr8,11661683
cg24894531,chr3,137998823
cg06932713,chr17,1006956
cg11803803,chr1,28448862
cg10799668,chr10,129833552
cg23391090,chr10,129833586
cg19790877,chr17,79975085
cg03594801,chr17,79975066
cg24297451,chr11,19431901
cg26261873,chr3,72411537
cg04387175,chr16,88502221
cg26987690,chr7,868160
cg14646111,chr20,18509016
cg18130622,chr3,134405433
cg14070204,chr3,134405384
cg05242494,chr16,88508941
cg25052374,chr17,78995171
cg17838182,chr17,78995126
cg25793425,chr19,6007831
cg05347334,chr4,2437670
cg26149658,chr4,2437696
cg19277672,chr7,156666053
cg26624794,chr5,172905682
cg01268367,chr21,37674121
cg10592494,chr7,98306452
cg15211734,chr7,98306444
cg09328356,chr16,29901841
cg12301921,chr5,1122764
cg07347645,chr20,59932116
cg13975228,chr11,77997200
cg23008136,chr2,55516800
cg26641275,chr2,239049858
cg07344990,chr16,575906
cg19515081,chr14,104802155
cg19591902,chr4,76732190
cg07162210,chr6,15391040
cg02919368,chr7,143012
cg06601579,chr7,142966
cg10788213,chr22,45323295
cg24874524,chr2,27150220
cg14949065,chr2,27150260
cg06746318,chr7,102111906
cg27239168,chr16,58158232
cg27238852,chr16,58158270
cg01515732,chr14,75546584
cg13738571,chr14,75546598
cg02775417,chr19,643457
cg04815835,chr11,64754725
cg17876831,chr17,19015097
cg26923629,chr16,4749202
cg18537476,chr1,229116365
cg26251854,chr1,229116327
cg02517473,chr2,106310864
cg27402782,chr11,65529323
cg07795168,chr5,180601818
cg27198013,chr17,17810979
cg23665668,chr17,40089254
cg23526824,chr17,40089289
cg18537476,chr1,229116365
cg26251854,chr1,229116327
cg19222405,chr19,1826868
cg27239168,chr16,58158232
cg27238852,chr16,58158270
cg03479204,chr13,113538840
cg21561701,chr13,113538835
cg06328338,chr16,1461418
cg09541794,chr8,143790682
cg02227036,chr16,50391418
cg01986767,chr16,50391440
cg06480482,chr16,29254399
cg26555052,chr5,180601767
cg07619683,chr6,151804945
cg07189962,chr6,151804957
cg25495024,chr17,9286290
cg13972986,chr7,4817439
cg24419436,chr19,4446034
cg06656553,chr16,89894193
cg10185853,chr2,240642213
cg17676132,chr11,64118732
cg18093064,chr11,64118757
cg16326123,chr2,239094190
cg27369096,chr5,2169655
cg26943056,chr5,2169701
cg07213685,chr5,2169615
cg11316510,chr17,40354318
cg12190841,chr17,40354358
cg13675721,chr7,140527473
cg11609668,chr11,117204362
cg09015921,chr17,17811033
cg16514513,chr17,50185798
cg11993636,chr17,50185837
cg25735490,chr17,50185843
cg11615029,chr17,50185828
cg05480169,chr10,133253904
cg04738220,chr19,16355806
cg11013793,chr19,16355825
cg03383886,chr7,156543923
cg21592241,chr11,2713896
cg18703066,chr2,104747078
cg13909661,chr12,26233900
cg16188537,chr12,109266385
cg21839504,chr7,156544474
cg18195333,chr7,156544515
cg14528751,chr9,88529159
cg12587618,chr11,1958649
cg25670583,chr4,722076
cg25712567,chr4,722083
cg22747480,chr10,1120927
cg17702388,chr19,16355669
cg17738010,chr2,3448666
cg00548824,chr2,3448636
cg23079012,chr2,8203580
cg06982473,chr11,63909139
cg14245471,chr2,10427717
cg18641463,chr7,2104944
cg07993468,chr7,73975302
cg12548057,chr7,73975330
cg00319661,chr5,2632064
cg09234454,chr1,94095141
cg24874524,chr2,27150220
cg14949065,chr2,27150260
cg06947694,chr7,5349640
cg21818807,chr17,80920677
cg00738309,chr13,113979213
cg24926364,chr13,113979164
cg23696432,chr19,44647453
cg16514513,chr17,50185798
cg11993636,chr17,50185837
cg25735490,chr17,50185843
cg11615029,chr17,50185828
cg00439089,chr17,50185789
cg21602882,chr8,139925166
cg10827460,chr1,943995
cg15742605,chr1,944003
cg09756115,chr1,944035
cg13042918,chr4,119027387
cg09757859,chr4,119027350
cg06360976,chr2,3448772
cg11642891,chr2,3448792
cg21299491,chr1,3140802
cg17575314,chr10,69382770
cg16832975,chr10,132780028
cg19895894,chr10,132779992
cg05258294,chr16,1999877
cg16516712,chr11,70711340
cg23055735,chr11,70711359
cg22812030,chr14,104179784
cg18287067,chr14,104179798
cg00364339,chr3,126721200
cg00634652,chr13,111514616
cg24402975,chr19,1009733
cg02922913,chr19,1009765
cg11740348,chr10,132606704
cg07249433,chr10,132606679
cg04510420,chr16,88069152
cg10581012,chr11,110514103
cg06360976,chr2,3448772
cg11642891,chr2,3448792
cg19087171,chr1,234683999
cg16465882,chr12,113195515
cg02227036,chr16,50391418
cg01986767,chr16,50391440
cg07205796,chr16,1137722
cg07727358,chr4,1014950
cg23558764,chr8,30777884
cg07993468,chr7,73975302
cg12548057,chr7,73975330
cg12090001,chr12,52367437
cg04551619,chr1,10632742
cg07611351,chr3,9216828
cg21663666,chr2,231355837
cg22374586,chr2,231355854
cg13459217,chr1,205357309
cg24402975,chr19,1009733
cg02922913,chr19,1009765
cg18592195,chr1,227775470
cg19547972,chr7,73975245
cg14053001,chr2,24115374
cg07175255,chr10,129419745
cg27104778,chr2,236634063
cg20722637,chr2,236634019
cg07619683,chr6,151804945
cg07189962,chr6,151804957
cg26872907,chr6,161375822
cg22505006,chr1,155009353
cg06768361,chr12,117042528
cg15348679,chr21,44206608
cg25574765,chr11,70365425
cg24011073,chr2,11777661
cg27091865,chr2,3779020
cg12911732,chr1,50278650
cg10244976,chr16,964818
cg18121066,chr17,82836398
cg13401893,chr6,30071655
cg15619820,chr1,3217199
cg23792485,chr20,44355813
cg26709988,chr16,84827312
cg16953816,chr12,122865405
cg05825244,chr20,2749842
cg03238075,chr17,21210050
cg16871561,chr12,98593109
cg24441810,chr2,119678463
cg24068006,chr10,420885
cg12368188,chr15,67033744
cg01263942,chr10,649919
cg23244761,chr6,161375818
cg10768932,chr1,198621608
cg02123534,chr7,925849
cg10130374,chr13,111283065
cg12754495,chr3,151384915
cg16182447,chr11,69449849
cg09787504,chr10,3241695
cg02582848,chr1,223888197
cg02380585,chr17,35449664
cg06935361,chr13,32390317
cg14565903,chr19,14149779
cg02159489,chr17,81492537
cg26212328,chr12,46373882
cg06430465,chr16,964935
cg24145118,chr10,2734849
cg01782486,chr1,155014036
cg27592331,chr18,22176621
cg14088921,chr8,97932708
cg12422199,chr3,101565322
cg17965712,chr5,2757688
cg19628988,chr5,139661343
cg03634833,chr7,925898
cg13058457,chr15,38129959
cg19351954,chr7,156466513
cg04855216,chr5,119273772
cg20100745,chr8,133295485
cg02606840,chr2,98664467
cg14477767,chr4,169274287
cg14255824,chr9,69181083
cg13488570,chr1,2290814
cg18476766,chr2,239608048
cg07545925,chr11,118344212
cg16429499,chr16,3547151
cg04329870,chr2,86821624
cg17459215,chr2,66071108
cg07778290,chr12,6215882
cg23238315,chr7,156466500
cg04416414,chr19,14149775
cg18857618,chr2,86821366
cg08257257,chr11,68750336
cg18023065,chr11,94545437
cg17479280,chr1,156496296
cg00584840,chr3,113184207
cg26937434,chr16,21233830
cg24345747,chr2,86788690
cg16672562,chr19,46298415
cg11697440,chr1,18953692
cg09305503,chr17,9184889
cg00705730,chr2,105821664
cg07973162,chr4,68569532
cg00058449,chr6,31900179
cg05959989,chr11,68749696
cg04737131,chr7,27103089
cg08691577,chr5,14668380
cg10471574,chr17,72124177
cg22797031,chr1,170660929
cg02326806,chr15,96344232
cg26986871,chr12,10392484
cg26915343,chr2,18721573
cg11348106,chr17,77212725
cg19236493,chr17,48552234
cg09043941,chr10,6255785
cg18637238,chr12,10390474
cg07385694,chr12,132323878
cg09636715,chr7,27177438
cg16204205,chr18,22173471
cg05044173,chr12,6789334
cg08599635,chr16,78462611
cg00810292,chr13,75326382
cg25174412,chr12,105409875
cg11067179,chr11,66316070
cg18450582,chr7,95917227
cg03339817,chr2,127700707
cg04757389,chr19,5250644
cg18303397,chr3,129441292
cg22840361,chr15,96344690
cg00910015,chr2,3779031
cg24716664,chr11,1006121
cg06419846,chr11,66316226
cg21049501,chr17,72124270
cg17830515,chr7,1112264
cg14676272,chr8,48923601
cg05496363,chr11,66316295
cg25817701,chr7,2100508
cg05613718,chr7,38315499
cg16034991,chr19,51643345
cg05131696,chr12,31346386
cg16406892,chr12,114680972
cg07646467,chr10,129046635
cg13512987,chr12,6789619
cg02227188,chr12,54002570
cg00952054,chr1,9376988
cg03318654,chr2,86807077
cg15689969,chr5,14374288
cg23905789,chr6,32582158
cg00366435,chr12,6786939
cg26313247,chr6,28525336
cg19935471,chr8,98036037
cg02770835,chr1,226115785
cg02548132,chr8,6562721
cg08418872,chr12,6333788
cg15732840,chr2,63047480
cg16810279,chr17,78258048
cg02202923,chr10,133226746
cg12883629,chr6,25042269
cg10047173,chr12,14843653
cg18186081,chr5,122333344
cg14009561,chr12,6333879
cg25407979,chr1,204287718
cg24314564,chr3,188951151
cg09654116,chr7,159023522
cg01433297,chr20,4171169
cg18174654,chr2,86792489
cg12313892,chr15,69876713
cg12744859,chr17,48592130
cg20921890,chr18,22173247
cg08506127,chr2,86791835
cg13706784,chr16,964975
cg27317046,chr14,74501506
cg12058385,chr2,143691117
cg08241939,chr1,204731688
cg17939040,chr17,37147032
cg23882186,chr2,98448958
cg01738022,chr16,3962935
cg10002860,chr11,1460946
cg26146569,chr15,31345389
cg03603062,chr7,95595122
cg22943986,chr7,27103081
cg11212451,chr5,173771505
cg02058628,chr1,2233103
cg24888257,chr6,31817820
cg06270401,chr12,4589919
cg03274456,chr11,62505644
cg04354393,chr17,35448944
cg09682051,chr11,128943113
cg09318840,chr2,86791821
cg10393811,chr2,176119199
cg05617307,chr10,119653670
cg11408395,chr15,101045506
cg22212560,chr11,65408011
cg07734975,chr11,9759297
cg16814680,chr8,90669471
cg00025439,chr16,87822844
cg21091766,chr5,177471672
cg27345924,chr5,2727644
cg00754552,chr19,50345204
cg17094363,chr1,1130484
cg12297231,chr1,31058382
cg09505233,chr10,131996583
cg04105511,chr12,54015423
cg26681770,chr20,57672246
cg16454852,chr16,3957818
cg18835815,chr8,53844488
cg07080653,chr4,53508082
cg23216101,chr1,91104655
cg13533061,chr17,76716347
cg13785123,chr1,8871076
cg07532183,chr8,119672728
cg13668207,chr12,65510672
cg08437576,chr15,69321043
cg00804179,chr3,13042474
cg09245302,chr17,82336684
cg17504394,chr17,72343154
cg18782488,chr7,134992806
cg23249922,chr10,132418045
cg24602704,chr15,25706016
cg19455189,chr2,230878019
cg04264633,chr20,17559916
cg04858164,chr15,57032135
cg13453904,chr10,131652274
cg16214653,chr15,99508295
cg14085952,chr9,136602392
cg06449334,chr20,17612796
cg24169669,chr14,37622875
cg07993350,chr4,15935675
cg16049391,chr15,83285643
cg06736000,chr2,241933752
cg05618401,chr7,135749012
cg11531557,chr8,29061717
cg07016730,chr22,50473877
cg01476222,chr11,36500593
cg23669081,chr17,48607991
cg03119829,chr1,63705293
cg04115185,chr5,2279010
cg12673499,chr10,102652306
cg21488876,chr19,5250365
cg04963424,chr12,57619862
cg11323985,chr8,18683987
cg12603453,chr6,151373544
cg06200244,chr2,12722211
cg21684845,chr18,22175540
cg11525052,chr11,2300725
cg24854181,chr5,6823128
cg05152479,chr12,108852732
cg17343167,chr5,178115602
cg14653284,chr2,11539753
cg11733272,chr3,46898949
cg18391209,chr9,136055320
cg24037651,chr8,142368439
cg20737812,chr15,85793400
cg22588546,chr17,8479623
cg07355507,chr6,16803935
cg10837404,chr5,113020592
cg12235073,chr10,6228460
cg11301670,chr6,166949857
cg17311865,chr14,22506536
cg08717751,chr13,37306871
cg17818435,chr12,53103354
cg08839808,chr6,156662170
cg26540315,chr11,69449889
cg19404444,chr1,2233163
cg10186131,chr15,96344331
cg10861897,chr8,48923429
cg16235995,chr14,32327943
cg17976229,chr11,5632106
cg01693138,chr15,38130177
cg07314988,chr11,289774
cg26019295,chr12,54015428
cg16914674,chr15,89806431
cg08672140,chr5,78549222
cg09315878,chr1,1217200
cg04228042,chr12,14843593
cg01342196,chr1,159009748
cg14011789,chr17,77455962
cg02902412,chr18,79327900
cg03070236,chr16,3962996
cg13587802,chr12,122227834
cg01244015,chr2,224402126
cg27178401,chr16,10558854
cg11070172,chr14,23117603
cg17851021,chr5,1097259
cg16394018,chr11,14906003
cg17774559,chr5,1879584
cg06411879,chr10,21167110
cg20908789,chr8,11694455
cg26827987,chr16,86198851
cg26852894,chr4,11155717
cg04422741,chr3,151385048
cg05369623,chr6,148367929
cg09674469,chr1,247640386
cg17266282,chr6,111973329
cg15751452,chr9,126610695
cg07992457,chr17,73748785
cg26848442,chr18,69957028
cg16736889,chr16,20410305
cg10297617,chr14,91144061
cg10792302,chr12,53982235
cg14182690,chr1,24964456
cg06966660,chr10,122163551
cg15661753,chr12,49233227
cg25598890,chr12,117063642
cg00590260,chr10,484865
cg14058851,chr6,15505718
cg12924936,chr5,2278984
cg05840533,chr20,33168137
cg08769189,chr15,55270205
cg16295461,chr4,153137231
cg02670123,chr2,172465667
cg13414750,chr3,53748836
cg04439862,chr4,27022864
cg00753248,chr15,96348548
cg06864895,chr12,46373900
cg12058875,chr2,145012471
cg08132711,chr4,15963120
cg21648425,chr2,86792069
cg24776343,chr13,23615647
cg02960488,chr3,179145719
cg02352716,chr17,1201511
cg26267430,chr15,96351280
cg06738887,chr15,60395811
cg19235307,chr3,129441311
cg25830307,chr10,76111886
cg13852284,chr10,75788595
cg03074244,chr11,118342699
cg21538208,chr4,4862761
cg05678033,chr12,114666786
cg25045219,chr17,413305
cg08939850,chr17,80827006
cg24336808,chr12,68080826
cg00281048,chr4,79652079
cg05290737,chr12,122730604
cg06294561,chr3,141442738
cg21175823,chr9,90965310
cg13543915,chr9,131418406
cg19975025,chr12,88309754
cg19835973,chr19,54242764
cg05520031,chr9,126499733
cg10143811,chr12,16605051
cg16827534,chr3,12291281
cg16866941,chr22,38205318
cg05059607,chr17,67491984
cg04467549,chr17,81963839
cg23051392,chr5,34043376
cg22957691,chr2,36563042
cg03314029,chr16,88430380
cg09969462,chr17,82776621
cg21171115,chr9,110125623
cg02740007,chr6,164085549
cg15208672,chr13,113518709
cg18066690,chr8,47431498
cg12929678,chr18,69957157
cg01590338,chr14,101364995
cg11738485,chr19,12766186
cg25963511,chr15,69314431
cg25942990,chr2,176150268
cg06710259,chr5,56480014
cg04456219,chr7,17234713
cg00225902,chr3,66393698
cg25953130,chr10,61993791
cg08018572,chr16,964592
cg07728874,chr11,118342557
cg13096701,chr4,159267575
cg03846076,chr5,173316834
cg05408649,chr12,54052235
cg09856274,chr1,42838636
cg22274745,chr2,181586810
cg11164649,chr17,49219768
cg17198320,chr10,649937
cg10053779,chr10,119737832
cg08370082,chr3,196890005
cg13924996,chr11,67286358
cg16787431,chr17,48551988
cg19811934,chr14,92461419
cg16425038,chr14,24171985
cg26988138,chr19,2639426
cg18546384,chr7,2037422
cg11268190,chr12,6333360
cg14494721,chr12,57619853
cg08426130,chr15,95329323
cg25228995,chr5,139880883
cg22160073,chr11,5632175
cg03393769,chr2,54384769
cg03505866,chr14,69610474
cg20428720,chr5,3092956
cg18724912,chr7,75727929
cg21982455,chr5,2757862
cg00472277,chr11,2306525
cg10803714,chr2,69172443
cg23603995,chr6,156877514
cg10928544,chr14,91396520
cg18811130,chr10,129470622
cg12531838,chr10,485974
cg11467506,chr7,38317446
cg00103855,chr1,225889928
cg25885684,chr15,99508221
cg11183935,chr17,82775291
cg19795594,chr11,132920839
cg11014468,chr3,53328938
cg14721213,chr1,171185473
cg04875514,chr12,53103363
cg18395917,chr11,76322323
cg16921643,chr8,134501246
cg25766247,chr8,58801606
cg00045114,chr1,172705019
cg25426203,chr10,86841036
cg00660167,chr17,82243098
cg15161959,chr2,176155888
cg07702659,chr1,228136319
cg14498592,chr20,63461149
cg14049634,chr9,113526459
cg04633922,chr10,2657099
cg06601993,chr7,80615184
cg19410791,chr2,86809877
cg25406374,chr10,3400568
cg00446123,chr20,63736536
cg27423838,chr3,39347268
cg09014626,chr5,2990080
cg22505202,chr1,94623004
cg11753157,chr14,99267681
cg17870520,chr2,144329216
cg24747122,chr17,65057811
cg02212009,chr11,12799313
cg05585149,chr10,649904
cg09952002,chr17,48563412
cg03062881,chr21,46424098
cg09424006,chr16,5607229
cg08061524,chr22,46076688
cg01699630,chr6,131572883
cg14185860,chr2,56448806
cg04232128,chr5,139481656
cg14588003,chr15,92818659
cg17961943,chr2,28635050
cg13774505,chr9,130181756
cg10111816,chr16,22373394
cg27659862,chr17,32555159
cg02959939,chr21,46393110
cg04025970,chr8,8869793
cg07153724,chr1,210222838
cg00253681,chr12,14843649
cg03586240,chr7,1926725
cg21331947,chr6,36753159
cg03807298,chr5,174732036
cg01601299,chr3,129026794
cg18805164,chr19,35774798
cg21492378,chr9,121088001
cg14408428,chr9,126830903
cg21453420,chr1,198153066
cg12194055,chr14,68910615
cg11284147,chr8,143355744
cg24377694,chr20,1994726
cg10157926,chr2,207930190
cg23977888,chr5,56698826
cg06733794,chr10,122163455
cg11452329,chr6,85114498
cg23325335,chr15,99439085
cg26987699,chr18,22177929
cg19301114,chr6,161375753
cg06160606,chr1,66365910
cg14140874,chr11,75566079
cg13905298,chr5,142105602
cg16681083,chr1,44261565
cg13142152,chr6,25026311
cg22795586,chr1,170660414
cg21261158,chr13,114109937
cg07643762,chr4,74308363
cg01650818,chr15,28955255
cg10708271,chr3,112974050
cg20997320,chr21,46425696
cg03653399,chr8,141223337
cg00123762,chr6,41375959
cg05595469,chr21,46425949
cg24826610,chr6,167668130
cg10624395,chr11,110479850
cg18384277,chr6,31583065
cg19238824,chr7,135749042
cg00219169,chr10,485011
cg17855595,chr1,248853878
cg03132824,chr4,3371279
cg01232969,chr18,67265837
cg01022219,chr18,13641736
cg08012294,chr8,11866307
cg17547742,chr11,985589
cg23626961,chr17,60431314
cg01246520,chr17,17741030
cg26934362,chr5,1519150
cg09639964,chr17,1006060
cg03728296,chr12,57619488
cg00208274,chr7,4739711
cg12547959,chr5,14326044
cg14564351,chr6,135323267
cg01025095,chr5,4101019
cg18805066,chr7,27094640
cg07453440,chr18,11948155
cg09908110,chr11,64061241
cg08934126,chr1,9882485
cg05590818,chr2,171086733
cg13411789,chr6,10528259
cg10585941,chr1,214288136
cg07411420,chr3,56458941
cg19047868,chr17,48592123
cg18369990,chr2,112183667
cg06526020,chr6,34341103
cg00306851,chr15,39449878
cg27084028,chr7,6796805
cg09102257,chr5,138467413
cg27190014,chr8,127959225
cg01152056,chr6,165846831
cg07298547,chr16,85551750
cg15880738,chr11,118344397
cg07147204,chr6,167746725
cg12043508,chr2,86832079
cg04609875,chr12,70369923
cg13798679,chr1,36151969
cg02578087,chr3,8629675
cg15142819,chr6,158003142
cg07690127,chr7,2037658
